solution.name,temperature,humidity,rep,seconds,surface.tension
dicamba+dra1,40,60,1,129,29.53
dicamba+dra1,40,60,1,130,29.3
dicamba+dra1,40,60,1,131,29.5
dicamba+dra1,40,60,1,132,29.15
dicamba+dra1,40,60,1,133,29.22
dicamba+dra1,40,60,1,134,29.5
dicamba+dra1,40,60,1,135,29.46
dicamba+dra1,40,60,1,136,29.47
dicamba+dra1,40,60,1,137,29.49
dicamba+dra1,40,60,1,138,29.49
dicamba+dra1,40,60,1,139,29.44
dicamba+dra1,40,60,1,140,29.5
dicamba+dra1,40,60,1,141,29.4
dicamba+dra1,40,60,1,142,29.39
dicamba+dra1,40,60,1,143,29.48
dicamba+dra1,40,60,1,144,29.17
dicamba+dra1,40,60,1,145,29.31
dicamba+dra1,40,60,1,146,29.36
dicamba+dra1,40,60,1,147,29.34
dicamba+dra1,40,60,1,148,29.07
dicamba+dra1,40,60,1,149,28.76
dicamba+dra1,40,60,1,150,29.01
dicamba+dra1,40,60,1,151,28.93
dicamba+dra1,40,60,1,152,29.28
dicamba+dra1,40,60,1,153,28.95
dicamba+dra1,40,60,1,154,29.23
dicamba+dra1,40,60,1,155,29.4
dicamba+dra1,40,60,1,156,29.34
dicamba+dra1,40,60,1,157,29.21
dicamba+dra1,40,60,1,158,29.36
dicamba+dra1,40,60,1,159,29.03
dicamba+dra1,40,60,1,160,29.22
dicamba+dra1,40,60,1,161,29.11
dicamba+dra1,40,60,1,162,28.7
dicamba+dra1,40,60,1,163,29.09
dicamba+dra1,40,60,1,164,29.22
dicamba+dra1,40,60,1,165,28.92
dicamba+dra1,40,60,1,166,29.14
dicamba+dra1,40,60,1,167,28.83
dicamba+dra1,40,60,1,168,28.96
dicamba+dra1,40,60,1,169,29.41
dicamba+dra1,40,60,1,170,29.11
dicamba+dra1,40,60,1,171,29.3
dicamba+dra1,40,60,1,172,29.32
dicamba+dra1,40,60,1,173,29.45
dicamba+dra1,40,60,1,174,29.24
dicamba+dra1,40,60,1,175,29.31
dicamba+dra1,40,60,1,176,29.2
dicamba+dra1,40,60,1,177,29.1
dicamba+dra1,40,60,1,178,29.26
dicamba+dra1,40,60,1,179,29.12
dicamba+dra1,40,60,1,180,29.16
dicamba+dra1,40,60,2,1,30.47
dicamba+dra1,40,60,2,2,31.6
dicamba+dra1,40,60,2,3,31.45
dicamba+dra1,40,60,2,4,30.71
dicamba+dra1,40,60,2,5,31.39
dicamba+dra1,40,60,2,6,31.17
dicamba+dra1,40,60,2,7,31.19
dicamba+dra1,40,60,2,8,30.94
dicamba+dra1,40,60,2,9,31.05
dicamba+dra1,40,60,2,10,31.03
dicamba+dra1,40,60,2,11,30.88
dicamba+dra1,40,60,2,12,29.99
dicamba+dra1,40,60,2,13,30.77
dicamba+dra1,40,60,2,14,30.63
dicamba+dra1,40,60,2,15,30.74
dicamba+dra1,40,60,2,16,30.44
dicamba+dra1,40,60,2,17,30.16
dicamba+dra1,40,60,2,18,30.19
dicamba+dra1,40,60,2,19,30
dicamba+dra1,40,60,2,20,30.42
dicamba+dra1,40,60,2,21,30.61
dicamba+dra1,40,60,2,22,30.59
dicamba+dra1,40,60,2,23,30.49
dicamba+dra1,40,60,2,24,30.5
dicamba+dra1,40,60,2,25,30.53
dicamba+dra1,40,60,2,26,30.49
dicamba+dra1,40,60,2,27,30.44
dicamba+dra1,40,60,2,28,30.41
dicamba+dra1,40,60,2,29,30.29
dicamba+dra1,40,60,2,30,30.31
dicamba+dra1,40,60,2,31,30.38
dicamba+dra1,40,60,2,32,29.97
dicamba+dra1,40,60,2,33,29.92
dicamba+dra1,40,60,2,34,30.03
dicamba+dra1,40,60,2,35,30.35
dicamba+dra1,40,60,2,36,30.35
dicamba+dra1,40,60,2,37,30.32
dicamba+dra1,40,60,2,38,30.3
dicamba+dra1,40,60,2,39,30.3
dicamba+dra1,40,60,2,40,30.29
dicamba+dra1,40,60,2,41,30.29
dicamba+dra1,40,60,2,42,30.23
dicamba+dra1,40,60,2,43,30.05
dicamba+dra1,40,60,2,44,30.08
dicamba+dra1,40,60,2,45,30.23
dicamba+dra1,40,60,2,46,30.07
dicamba+dra1,40,60,2,47,30.11
dicamba+dra1,40,60,2,48,30.17
dicamba+dra1,40,60,2,49,29.69
dicamba+dra1,40,60,2,50,29.88
dicamba+dra1,40,60,2,51,29.37
dicamba+dra1,40,60,2,52,29.98
dicamba+dra1,40,60,2,53,29.94
dicamba+dra1,40,60,2,54,29.44
dicamba+dra1,40,60,2,55,30.17
dicamba+dra1,40,60,2,56,30
dicamba+dra1,40,60,2,57,30.15
dicamba+dra1,40,60,2,58,30.05
dicamba+dra1,40,60,2,59,29.98
dicamba+dra1,40,60,2,60,30.14
dicamba+dra1,40,60,2,61,30.14
dicamba+dra1,40,60,2,62,30.09
dicamba+dra1,40,60,2,63,29.85
dicamba+dra1,40,60,2,64,29.95
dicamba+dra1,40,60,2,65,29.84
dicamba+dra1,40,60,2,66,29.42
dicamba+dra1,40,60,2,67,29.72
dicamba+dra1,40,60,2,68,30.03
dicamba+dra1,40,60,2,69,30.06
dicamba+dra1,40,60,2,70,30.05
dicamba+dra1,40,60,2,71,29.98
dicamba+dra1,40,60,2,72,30.03
dicamba+dra1,40,60,2,73,29.97
dicamba+dra1,40,60,2,74,29.72
dicamba+dra1,40,60,2,75,29.9
dicamba+dra1,40,60,2,76,29.39
dicamba+dra1,40,60,2,77,29.92
dicamba+dra1,40,60,2,78,29.99
dicamba+dra1,40,60,2,79,30.01
dicamba+dra1,40,60,2,80,29.86
dicamba+dra1,40,60,2,81,29.94
dicamba+dra1,40,60,2,82,29.97
dicamba+dra1,40,60,2,83,29.95
dicamba+dra1,40,60,2,84,29.82
dicamba+dra1,40,60,2,85,29.96
dicamba+dra1,40,60,2,86,29.89
dicamba+dra1,40,60,2,87,29.67
dicamba+dra1,40,60,2,88,29.87
dicamba+dra1,40,60,2,89,29.65
dicamba+dra1,40,60,2,90,29.92
dicamba+dra1,40,60,2,91,29.82
dicamba+dra1,40,60,2,92,29.87
dicamba+dra1,40,60,2,93,29.8
dicamba+dra1,40,60,2,94,29.86
dicamba+dra1,40,60,2,95,29.88
dicamba+dra1,40,60,2,96,29.77
dicamba+dra1,40,60,2,97,29.63
dicamba+dra1,40,60,2,98,29.88
dicamba+dra1,40,60,2,99,29.77
dicamba+dra1,40,60,2,100,29.82
dicamba+dra1,40,60,2,101,29.89
dicamba+dra1,40,60,2,102,29.69
dicamba+dra1,40,60,2,103,29.87
dicamba+dra1,40,60,2,104,29.87
dicamba+dra1,40,60,2,105,29.64
dicamba+dra1,40,60,2,106,29.66
dicamba+dra1,40,60,2,107,29.31
dicamba+dra1,40,60,2,108,29.8
dicamba+dra1,40,60,2,109,29.78
dicamba+dra1,40,60,2,110,29.85
dicamba+dra1,40,60,2,111,29.59
dicamba+dra1,40,60,2,112,29.74
dicamba+dra1,40,60,2,113,29.7
dicamba+dra1,40,60,2,114,29.8
dicamba+dra1,40,60,2,115,29.78
dicamba+dra1,40,60,2,116,29.82
dicamba+dra1,40,60,2,117,29.68
dicamba+dra1,40,60,2,118,29.75
dicamba+dra1,40,60,2,119,29.59
dicamba+dra1,40,60,2,120,29.43
dicamba+dra1,40,60,2,121,29.48
dicamba+dra1,40,60,2,122,29.76
dicamba+dra1,40,60,2,123,29.77
dicamba+dra1,40,60,2,124,29.69
dicamba+dra1,40,60,2,125,29.79
dicamba+dra1,40,60,2,126,29.78
dicamba+dra1,40,60,2,127,29.72
dicamba+dra1,40,60,2,128,29.5
dicamba+dra1,40,60,2,129,29.66
dicamba+dra1,40,60,2,130,29.65
dicamba+dra1,40,60,2,131,29.47
dicamba+dra1,40,60,2,132,29.54
dicamba+dra1,40,60,2,133,29.78
dicamba+dra1,40,60,2,134,29.82
dicamba+dra1,40,60,2,135,29.7
dicamba+dra1,40,60,2,136,29.45
dicamba+dra1,40,60,2,137,29.72
dicamba+dra1,40,60,2,138,29.7
dicamba+dra1,40,60,2,139,29.75
dicamba+dra1,40,60,2,140,29.64
dicamba+dra1,40,60,2,141,29.69
dicamba+dra1,40,60,2,142,29.71
dicamba+dra1,40,60,2,143,29.64
dicamba+dra1,40,60,2,144,29.45
dicamba+dra1,40,60,2,145,29.75
dicamba+dra1,40,60,2,146,29.43
dicamba+dra1,40,60,2,147,29.59
dicamba+dra1,40,60,2,148,29.58
dicamba+dra1,40,60,2,149,29.68
dicamba+dra1,40,60,2,150,29.7
dicamba+dra1,40,60,2,151,29.64
dicamba+dra1,40,60,2,152,29.64
dicamba+dra1,40,60,2,153,29.36
dicamba+dra1,40,60,2,154,29.29
dicamba+dra1,40,60,2,155,29.65
dicamba+dra1,40,60,2,156,29.56
dicamba+dra1,40,60,2,157,29.2
dicamba+dra1,40,60,2,158,29.6
dicamba+dra1,40,60,2,159,29.62
dicamba+dra1,40,60,2,160,29.6
dicamba+dra1,40,60,2,161,29.63
dicamba+dra1,40,60,2,162,29.46
dicamba+dra1,40,60,2,163,29.64
dicamba+dra1,40,60,2,164,29.68
dicamba+dra1,40,60,2,165,29.67
dicamba+dra1,40,60,2,166,29.61
dicamba+dra1,40,60,2,167,29.53
dicamba+dra1,40,60,2,168,29.63
dicamba+dra1,40,60,2,169,29.51
dicamba+dra1,40,60,2,170,29.09
dicamba+dra1,40,60,2,171,29.37
dicamba+dra1,40,60,2,172,29.25
dicamba+dra1,40,60,2,173,29.65
dicamba+dra1,40,60,2,174,29.58
dicamba+dra1,40,60,2,175,29.54
dicamba+dra1,40,60,2,176,29.3
dicamba+dra1,40,60,2,177,29.28
dicamba+dra1,40,60,2,178,28.63
dicamba+dra1,40,60,2,179,29.43
dicamba+dra1,40,60,2,180,29.55
dicamba+dra1,40,60,3,1,30.99
dicamba+dra1,40,60,3,2,30.81
dicamba+dra1,40,60,3,3,31.05
dicamba+dra1,40,60,3,4,31.05
dicamba+dra1,40,60,3,5,29.66
dicamba+dra1,40,60,3,6,29.76
dicamba+dra1,40,60,3,7,30.27
dicamba+dra1,40,60,3,8,30.68
dicamba+dra1,40,60,3,9,30.72
dicamba+dra1,40,60,3,10,30.85
dicamba+dra1,40,60,3,11,30.75
dicamba+dra1,40,60,3,12,30.61
dicamba+dra1,40,60,3,13,30.57
dicamba+dra1,40,60,3,14,30.52
dicamba+dra1,40,60,3,15,30.45
dicamba+dra1,40,60,3,16,30.64
dicamba+dra1,40,60,3,17,30.4
dicamba+dra1,40,60,3,18,30.12
dicamba+dra1,40,60,3,19,30.08
dicamba+dra1,40,60,3,20,29.83
dicamba+dra1,40,60,3,21,30.19
dicamba+dra1,40,60,3,22,30.12
dicamba+dra1,40,60,3,23,30.31
dicamba+dra1,40,60,3,24,30.09
dicamba+dra1,40,60,3,25,29.88
dicamba+dra1,40,60,3,26,30.01
dicamba+dra1,40,60,3,27,30.32
dicamba+dra1,40,60,3,28,30.41
dicamba+dra1,40,60,3,29,29.23
dicamba+dra1,40,60,3,30,28.7
dicamba+dra1,40,60,3,31,29.95
dicamba+dra1,40,60,3,32,30.23
dicamba+dra1,40,60,3,33,30.21
dicamba+dra1,40,60,3,34,30.22
dicamba+dra1,40,60,3,35,30.31
dicamba+dra1,40,60,3,36,30.31
dicamba+dra1,40,60,3,37,29.68
dicamba+dra1,40,60,3,38,29.63
dicamba+dra1,40,60,3,39,29.9
dicamba+dra1,40,60,3,40,29.26
dicamba+dra1,40,60,3,41,28.63
dicamba+dra1,40,60,3,42,29.37
dicamba+dra1,40,60,3,43,29.7
dicamba+dra1,40,60,3,44,30.03
dicamba+dra1,40,60,3,45,30.07
dicamba+dra1,40,60,3,46,30.2
dicamba+dra1,40,60,3,47,30.13
dicamba+dra1,40,60,3,48,29.52
dicamba+dra1,40,60,3,49,29.18
dicamba+dra1,40,60,3,50,29.96
dicamba+dra1,40,60,3,51,30.05
dicamba+dra1,40,60,3,52,29.76
dicamba+dra1,40,60,3,53,30.17
dicamba+dra1,40,60,3,54,30.03
dicamba+dra1,40,60,3,55,30.15
dicamba+dra1,40,60,3,56,30.07
dicamba+dra1,40,60,3,57,29.92
dicamba+dra1,40,60,3,58,28.02
dicamba+dra1,40,60,3,59,29.82
dicamba+dra1,40,60,3,60,29.87
dicamba+dra1,40,60,3,61,30.01
dicamba+dra1,40,60,3,62,30.06
dicamba+dra1,40,60,3,63,30.11
dicamba+dra1,40,60,3,64,29.73
dicamba+dra1,40,60,3,65,30.06
dicamba+dra1,40,60,3,66,29.88
dicamba+dra1,40,60,3,67,30.01
dicamba+dra1,40,60,3,68,29.36
dicamba+dra1,40,60,3,69,29.45
dicamba+dra1,40,60,3,70,29.11
dicamba+dra1,40,60,3,71,30.01
dicamba+dra1,40,60,3,72,29.63
dicamba+dra1,40,60,3,73,29.48
dicamba+dra1,40,60,3,74,29.4
dicamba+dra1,40,60,3,75,29.29
dicamba+dra1,40,60,3,76,29.92
dicamba+dra1,40,60,3,77,29.55
dicamba+dra1,40,60,3,78,29.66
dicamba+dra1,40,60,3,79,29.72
dicamba+dra1,40,60,3,80,29.88
dicamba+dra1,40,60,3,81,29.96
dicamba+dra1,40,60,3,82,29.59
dicamba+dra1,40,60,3,83,29.99
dicamba+dra1,40,60,3,84,29.61
dicamba+dra1,40,60,3,85,29.57
dicamba+dra1,40,60,3,86,29.32
dicamba+dra1,40,60,3,87,29.4
dicamba+dra1,40,60,3,88,29.17
dicamba+dra1,40,60,3,89,27.36
dicamba+dra1,40,60,3,90,29.4
dicamba+dra1,40,60,3,91,29.1
dicamba+dra1,40,60,3,92,29.55
dicamba+dra1,40,60,3,93,28.03
dicamba+dra1,40,60,3,94,25.24
dicamba+dra1,40,60,3,95,28.65
dicamba+dra1,40,60,3,96,27.06
dicamba+dra1,40,60,3,97,29.63
dicamba+dra1,40,60,3,98,29.34
dicamba+dra1,40,60,3,99,29.89
dicamba+dra1,40,60,3,100,29.87
dicamba+dra1,40,60,3,101,29.87
dicamba+dra1,40,60,3,102,29.68
dicamba+dra1,40,60,3,103,29.96
dicamba+dra1,40,60,3,104,29.89
dicamba+dra1,40,60,3,105,29.97
dicamba+dra1,40,60,3,106,29.91
dicamba+dra1,40,60,3,107,29.64
dicamba+dra1,40,60,3,108,29.82
dicamba+dra1,40,60,3,109,28.82
dicamba+dra1,40,60,3,110,29.65
dicamba+dra1,40,60,3,111,29.86
dicamba+dra1,40,60,3,112,29.65
dicamba+dra1,40,60,3,113,29.91
dicamba+dra1,40,60,3,114,29.86
dicamba+dra1,40,60,3,115,29.89
dicamba+dra1,40,60,3,116,29.61
dicamba+dra1,40,60,3,117,29.8
dicamba+dra1,40,60,3,118,29.82
dicamba+dra1,40,60,3,119,29.78
dicamba+dra1,40,60,3,120,29.77
dicamba+dra1,40,60,3,121,29.78
dicamba+dra1,40,60,3,122,29.55
dicamba+dra1,40,60,3,123,29.78
dicamba+dra1,40,60,3,124,29.74
dicamba+dra1,40,60,3,125,29.79
dicamba+dra1,40,60,3,126,29.62
dicamba+dra1,40,60,3,127,29.75
dicamba+dra1,40,60,3,128,29.73
dicamba+dra1,40,60,3,129,29.58
dicamba+dra1,40,60,3,130,29.68
dicamba+dra1,40,60,3,131,29.67
dicamba+dra1,40,60,3,132,29.75
dicamba+dra1,40,60,3,133,29.16
dicamba+dra1,40,60,3,134,29.52
dicamba+dra1,40,60,3,135,29.45
dicamba+dra1,40,60,3,136,29.69
dicamba+dra1,40,60,3,137,29.52
dicamba+dra1,40,60,3,138,29.61
dicamba+dra1,40,60,3,139,29.74
dicamba+dra1,40,60,3,140,29.64
dicamba+dra1,40,60,3,141,29.63
dicamba+dra1,40,60,3,142,29.6
dicamba+dra1,40,60,3,143,28.85
dicamba+dra1,40,60,3,144,29.46
dicamba+dra1,40,60,3,145,29.62
dicamba+dra1,40,60,3,146,29.7
dicamba+dra1,40,60,3,147,29.66
dicamba+dra1,40,60,3,148,29.43
dicamba+dra1,40,60,3,149,29.58
dicamba+dra1,40,60,3,150,29.74
dicamba+dra1,40,60,3,151,29.55
dicamba+dra1,40,60,3,152,29.03
dicamba+dra1,40,60,3,153,29.61
dicamba+dra1,40,60,3,154,29.69
dicamba+dra1,40,60,3,155,29.59
dicamba+dra1,40,60,3,156,29.69
dicamba+dra1,40,60,3,157,29.54
dicamba+dra1,40,60,3,158,29.65
dicamba+dra1,40,60,3,159,29.65
dicamba+dra1,40,60,3,160,29.52
dicamba+dra1,40,60,3,161,29.61
dicamba+dra1,40,60,3,162,29.52
dicamba+dra1,40,60,3,163,29.62
dicamba+dra1,40,60,3,164,29.55
dicamba+dra1,40,60,3,165,29.51
dicamba+dra1,40,60,3,166,29.33
dicamba+dra1,40,60,3,167,29.55
dicamba+dra1,40,60,3,168,29.65
dicamba+dra1,40,60,3,169,29.51
dicamba+dra1,40,60,3,170,29.51
dicamba+dra1,40,60,3,171,29.42
dicamba+dra1,40,60,3,172,29.4
dicamba+dra1,40,60,3,173,29.24
dicamba+dra1,40,60,3,174,29.46
dicamba+dra1,40,60,3,175,29.39
dicamba+dra1,40,60,3,176,29.64
dicamba+dra1,40,60,3,177,29.58
dicamba+dra1,40,60,3,178,29.59
dicamba+dra1,40,60,3,179,29.45
dicamba+dra1,40,60,3,180,29.54
dicamba+dra2,40,60,1,1,28.38
dicamba+dra2,40,60,1,2,28.76
dicamba+dra2,40,60,1,3,28.67
dicamba+dra2,40,60,1,4,28.65
dicamba+dra2,40,60,1,5,28.53
dicamba+dra2,40,60,1,6,28.72
dicamba+dra2,40,60,1,7,28.57
dicamba+dra2,40,60,1,8,28.63
dicamba+dra2,40,60,1,9,28.53
dicamba+dra2,40,60,1,10,28.54
dicamba+dra2,40,60,1,11,28.52
dicamba+dra2,40,60,1,12,28.59
dicamba+dra2,40,60,1,13,28.34
dicamba+dra2,40,60,1,14,28.53
dicamba+dra2,40,60,1,15,28.5
dicamba+dra2,40,60,1,16,28.45
dicamba+dra2,40,60,1,17,28.34
dicamba+dra2,40,60,1,18,28.5
dicamba+dra2,40,60,1,19,28.3
dicamba+dra2,40,60,1,20,28.26
dicamba+dra2,40,60,1,21,28.4
dicamba+dra2,40,60,1,22,28.31
dicamba+dra2,40,60,1,23,28.35
dicamba+dra2,40,60,1,24,28.22
dicamba+dra2,40,60,1,25,28.3
dicamba+dra2,40,60,1,26,28.04
dicamba+dra2,40,60,1,27,28.28
dicamba+dra2,40,60,1,28,28.29
dicamba+dra2,40,60,1,29,28.37
dicamba+dra2,40,60,1,30,28.15
dicamba+dra2,40,60,1,31,28.33
dicamba+dra2,40,60,1,32,28.22
dicamba+dra2,40,60,1,33,28.27
dicamba+dra2,40,60,1,34,27.91
dicamba+dra2,40,60,1,35,28.08
dicamba+dra2,40,60,1,36,28.26
dicamba+dra2,40,60,1,37,28.22
dicamba+dra2,40,60,1,38,28.26
dicamba+dra2,40,60,1,39,28.2
dicamba+dra2,40,60,1,40,28.03
dicamba+dra2,40,60,1,41,28.19
dicamba+dra2,40,60,1,42,28.19
dicamba+dra2,40,60,1,43,28.21
dicamba+dra2,40,60,1,44,28.12
dicamba+dra2,40,60,1,45,28.21
dicamba+dra2,40,60,1,46,28.15
dicamba+dra2,40,60,1,47,28.13
dicamba+dra2,40,60,1,48,28.09
dicamba+dra2,40,60,1,49,28.06
dicamba+dra2,40,60,1,50,28.16
dicamba+dra2,40,60,1,51,28
dicamba+dra2,40,60,1,52,28.1
dicamba+dra2,40,60,1,53,28.03
dicamba+dra2,40,60,1,54,27.69
dicamba+dra2,40,60,1,55,27.84
dicamba+dra2,40,60,1,56,28.09
dicamba+dra2,40,60,1,57,27.77
dicamba+dra2,40,60,1,58,27.97
dicamba+dra2,40,60,1,59,27.9
dicamba+dra2,40,60,1,60,27.84
dicamba+dra2,40,60,1,61,27.82
dicamba+dra2,40,60,1,62,27.84
dicamba+dra2,40,60,1,63,27.95
dicamba+dra2,40,60,1,64,27.87
dicamba+dra2,40,60,1,65,27.73
dicamba+dra2,40,60,1,66,27.89
dicamba+dra2,40,60,1,67,28.01
dicamba+dra2,40,60,1,68,27.93
dicamba+dra2,40,60,1,69,27.97
dicamba+dra2,40,60,1,70,27.92
dicamba+dra2,40,60,1,71,27.97
dicamba+dra2,40,60,1,72,27.85
dicamba+dra2,40,60,1,73,27.97
dicamba+dra2,40,60,1,74,27.91
dicamba+dra2,40,60,1,75,27.94
dicamba+dra2,40,60,1,76,27.87
dicamba+dra2,40,60,1,77,27.9
dicamba+dra2,40,60,1,78,27.86
dicamba+dra2,40,60,1,79,27.92
dicamba+dra2,40,60,1,80,27.9
dicamba+dra2,40,60,1,81,27.9
dicamba+dra2,40,60,1,82,27.67
dicamba+dra2,40,60,1,83,27.9
dicamba+dra2,40,60,1,84,27.85
dicamba+dra2,40,60,1,85,27.76
dicamba+dra2,40,60,1,86,27.88
dicamba+dra2,40,60,1,87,27.48
dicamba+dra2,40,60,1,88,27.64
dicamba+dra2,40,60,1,89,27.86
dicamba+dra2,40,60,1,90,27.74
dicamba+dra2,40,60,1,91,27.8
dicamba+dra2,40,60,1,92,27.82
dicamba+dra2,40,60,1,93,27.8
dicamba+dra2,40,60,1,94,27.81
dicamba+dra2,40,60,1,95,27.79
dicamba+dra2,40,60,1,96,27.75
dicamba+dra2,40,60,1,97,27.79
dicamba+dra2,40,60,1,98,27.63
dicamba+dra2,40,60,1,99,27.75
dicamba+dra2,40,60,1,100,27.78
dicamba+dra2,40,60,1,101,27.51
dicamba+dra2,40,60,1,102,27.8
dicamba+dra2,40,60,1,103,27.78
dicamba+dra2,40,60,1,104,27.75
dicamba+dra2,40,60,1,105,27.72
dicamba+dra2,40,60,1,106,27.59
dicamba+dra2,40,60,1,107,27.67
dicamba+dra2,40,60,1,108,27.71
dicamba+dra2,40,60,1,109,27.46
dicamba+dra2,40,60,1,110,27.71
dicamba+dra2,40,60,1,111,27.35
dicamba+dra2,40,60,1,112,27.73
dicamba+dra2,40,60,1,113,27.68
dicamba+dra2,40,60,1,114,27.75
dicamba+dra2,40,60,1,115,27.74
dicamba+dra2,40,60,1,116,27.73
dicamba+dra2,40,60,1,117,27.23
dicamba+dra2,40,60,1,118,27.68
dicamba+dra2,40,60,1,119,27.73
dicamba+dra2,40,60,1,120,27.63
dicamba+dra2,40,60,1,121,27.62
dicamba+dra2,40,60,1,122,27.69
dicamba+dra2,40,60,1,123,27.45
dicamba+dra2,40,60,1,124,27.56
dicamba+dra2,40,60,1,125,27.61
dicamba+dra2,40,60,1,126,27.57
dicamba+dra2,40,60,1,127,27.31
dicamba+dra2,40,60,1,128,27.6
dicamba+dra2,40,60,1,129,27.47
dicamba+dra2,40,60,1,130,27.64
dicamba+dra2,40,60,1,131,27.57
dicamba+dra2,40,60,1,132,27.53
dicamba+dra2,40,60,1,133,27.63
dicamba+dra2,40,60,1,134,27.55
dicamba+dra2,40,60,1,135,27.64
dicamba+dra2,40,60,1,136,27.3
dicamba+dra2,40,60,1,137,27.42
dicamba+dra2,40,60,1,138,27.38
dicamba+dra2,40,60,1,139,27.59
dicamba+dra2,40,60,1,140,27.63
dicamba+dra2,40,60,1,141,27.41
dicamba+dra2,40,60,1,142,27.44
dicamba+dra2,40,60,1,143,27.45
dicamba+dra2,40,60,1,144,27.54
dicamba+dra2,40,60,1,145,27.56
dicamba+dra2,40,60,1,146,27.57
dicamba+dra2,40,60,1,147,27.53
dicamba+dra2,40,60,1,148,27.57
dicamba+dra2,40,60,1,149,27.48
dicamba+dra2,40,60,1,150,27.47
dicamba+dra2,40,60,1,151,27.57
dicamba+dra2,40,60,1,152,27.45
dicamba+dra2,40,60,1,153,27.48
dicamba+dra2,40,60,1,154,27.22
dicamba+dra2,40,60,1,155,27.49
dicamba+dra2,40,60,1,156,27.53
dicamba+dra2,40,60,1,157,27.47
dicamba+dra2,40,60,1,158,27.41
dicamba+dra2,40,60,1,159,27.43
dicamba+dra2,40,60,1,160,27.46
dicamba+dra2,40,60,1,161,27.36
dicamba+dra2,40,60,1,162,27.38
dicamba+dra2,40,60,1,163,27.32
dicamba+dra2,40,60,1,164,27.43
dicamba+dra2,40,60,1,165,27.36
dicamba+dra2,40,60,1,166,27.48
dicamba+dra2,40,60,1,167,27.46
dicamba+dra2,40,60,1,168,27.34
dicamba+dra2,40,60,1,169,27.32
dicamba+dra2,40,60,1,170,27.38
dicamba+dra2,40,60,1,171,27.37
dicamba+dra2,40,60,1,172,27.36
dicamba+dra2,40,60,1,173,27.49
dicamba+dra2,40,60,1,174,27.46
dicamba+dra2,40,60,1,175,27.3
dicamba+dra2,40,60,1,176,27.52
dicamba+dra2,40,60,1,177,27.41
dicamba+dra2,40,60,1,178,27.36
dicamba+dra2,40,60,1,179,27.36
dicamba+dra2,40,60,1,180,27.36
dicamba+dra2,40,60,2,1,28.9
dicamba+dra2,40,60,2,2,28.75
dicamba+dra2,40,60,2,3,28.84
dicamba+dra2,40,60,2,4,28.87
dicamba+dra2,40,60,2,5,28.83
dicamba+dra2,40,60,2,6,28.7
dicamba+dra2,40,60,2,7,28.75
dicamba+dra2,40,60,2,8,28.58
dicamba+dra2,40,60,2,9,28.39
dicamba+dra2,40,60,2,10,28.23
dicamba+dra2,40,60,2,11,28.57
dicamba+dra2,40,60,2,12,28.65
dicamba+dra2,40,60,2,13,28.57
dicamba+dra2,40,60,2,14,28.56
dicamba+dra2,40,60,2,15,28.55
dicamba+dra2,40,60,2,16,28.51
dicamba+dra2,40,60,2,17,28.48
dicamba+dra2,40,60,2,18,28.48
dicamba+dra2,40,60,2,19,28.51
dicamba+dra2,40,60,2,20,28.47
dicamba+dra2,40,60,2,21,27.98
dicamba+dra2,40,60,2,22,28.4
dicamba+dra2,40,60,2,23,28.41
dicamba+dra2,40,60,2,24,28.42
dicamba+dra2,40,60,2,25,28.43
dicamba+dra2,40,60,2,26,28.43
dicamba+dra2,40,60,2,27,28.18
dicamba+dra2,40,60,2,28,28.34
dicamba+dra2,40,60,2,29,28.35
dicamba+dra2,40,60,2,30,28.35
dicamba+dra2,40,60,2,31,28.24
dicamba+dra2,40,60,2,32,28.35
dicamba+dra2,40,60,2,33,28.23
dicamba+dra2,40,60,2,34,28.29
dicamba+dra2,40,60,2,35,28.31
dicamba+dra2,40,60,2,36,28.24
dicamba+dra2,40,60,2,37,28.27
dicamba+dra2,40,60,2,38,28.26
dicamba+dra2,40,60,2,39,28.16
dicamba+dra2,40,60,2,40,28.25
dicamba+dra2,40,60,2,41,28.2
dicamba+dra2,40,60,2,42,28.13
dicamba+dra2,40,60,2,43,28.09
dicamba+dra2,40,60,2,44,28.15
dicamba+dra2,40,60,2,45,28.19
dicamba+dra2,40,60,2,46,28.17
dicamba+dra2,40,60,2,47,28.01
dicamba+dra2,40,60,2,48,28.21
dicamba+dra2,40,60,2,49,28.2
dicamba+dra2,40,60,2,50,27.89
dicamba+dra2,40,60,2,51,27.6
dicamba+dra2,40,60,2,52,28.16
dicamba+dra2,40,60,2,53,28.14
dicamba+dra2,40,60,2,54,28.11
dicamba+dra2,40,60,2,55,28.13
dicamba+dra2,40,60,2,56,28.05
dicamba+dra2,40,60,2,57,28.11
dicamba+dra2,40,60,2,58,27.94
dicamba+dra2,40,60,2,59,27.98
dicamba+dra2,40,60,2,60,28.01
dicamba+dra2,40,60,2,61,28.03
dicamba+dra2,40,60,2,62,28.12
dicamba+dra2,40,60,2,63,27.85
dicamba+dra2,40,60,2,64,27.98
dicamba+dra2,40,60,2,65,28.04
dicamba+dra2,40,60,2,66,27.97
dicamba+dra2,40,60,2,67,27.99
dicamba+dra2,40,60,2,68,27.34
dicamba+dra2,40,60,2,69,27.99
dicamba+dra2,40,60,2,70,27.91
dicamba+dra2,40,60,2,71,27.9
dicamba+dra2,40,60,2,72,27.8
dicamba+dra2,40,60,2,73,27.93
